timestamp,message
2021-11-04 08:27:58.639,!V TRIAL_VAR stake 1
2021-11-04 08:27:59.329,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:28:00.643,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:28:00.688,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:28:02.645,!E TRIAL_EVENT_VAR reward
2021-11-04 08:28:05.637,TRIAL_END
2021-11-04 08:28:07.264,TRIALID 114
2021-11-04 08:28:08.765,!V TRIAL_VAR transitions stable
2021-11-04 08:28:09.266,!V TRIAL_VAR stake 1
2021-11-04 08:28:10.423,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:28:11.271,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:28:11.943,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:28:13.273,!E TRIAL_EVENT_VAR reward
2021-11-04 08:28:16.264,TRIAL_END
2021-11-04 08:28:17.886,TRIALID 115
2021-11-04 08:28:19.387,!V TRIAL_VAR transitions stable
2021-11-04 08:28:19.888,!V TRIAL_VAR stake 1
2021-11-04 08:28:20.816,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:28:21.893,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:28:22.335,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:28:23.896,!E TRIAL_EVENT_VAR reward
2021-11-04 08:28:26.886,TRIAL_END
2021-11-04 08:28:34.614,TRIALID 116
2021-11-04 08:28:36.115,!V TRIAL_VAR transitions stable
2021-11-04 08:28:36.617,!V TRIAL_VAR stake 5
2021-11-04 08:28:37.496,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:28:38.621,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:28:38.863,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:28:40.623,!E TRIAL_EVENT_VAR reward
2021-11-04 08:28:43.614,TRIAL_END
2021-11-04 08:28:45.045,TRIALID 117
2021-11-04 08:28:46.546,!V TRIAL_VAR transitions stable
2021-11-04 08:28:47.048,!V TRIAL_VAR stake 1
2021-11-04 08:28:47.832,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:28:49.055,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:28:49.184,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:28:51.056,!E TRIAL_EVENT_VAR reward
2021-11-04 08:28:54.045,TRIAL_END
2021-11-04 08:28:55.067,TRIALID 118
2021-11-04 08:28:56.569,!V TRIAL_VAR transitions stable
2021-11-04 08:28:57.070,!V TRIAL_VAR stake 1
2021-11-04 08:28:57.896,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:28:59.075,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:28:59.320,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:29:01.078,!E TRIAL_EVENT_VAR reward
2021-11-04 08:29:04.067,TRIAL_END
2021-11-04 08:29:05.290,TRIALID 119
2021-11-04 08:29:06.791,!V TRIAL_VAR transitions stable
2021-11-04 08:29:07.292,!V TRIAL_VAR stake 1
2021-11-04 08:29:08.063,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:29:09.298,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:29:09.439,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:29:11.301,!E TRIAL_EVENT_VAR reward
2021-11-04 08:29:14.290,TRIAL_END
2021-11-04 08:29:15.714,TRIALID 120
2021-11-04 08:29:17.215,!V TRIAL_VAR transitions stable
2021-11-04 08:29:17.717,!V TRIAL_VAR stake 5
2021-11-04 08:29:18.544,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:29:19.723,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:29:19.887,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:29:21.726,!E TRIAL_EVENT_VAR reward
2021-11-04 08:29:24.714,TRIAL_END
2021-11-04 08:29:26.139,TRIALID 121
2021-11-04 08:29:27.640,!V TRIAL_VAR transitions stable
2021-11-04 08:29:28.140,!V TRIAL_VAR stake 1
2021-11-04 08:29:28.800,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:29:30.144,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:29:30.169,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:29:32.145,!E TRIAL_EVENT_VAR reward
2021-11-04 08:29:35.139,TRIAL_END
2021-11-04 08:29:36.762,TRIALID 122
2021-11-04 08:29:38.264,!V TRIAL_VAR transitions stable
2021-11-04 08:29:38.764,!V TRIAL_VAR stake 5
2021-11-04 08:29:39.592,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:29:40.770,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:29:40.895,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:29:42.772,!E TRIAL_EVENT_VAR reward
2021-11-04 08:29:45.762,TRIAL_END
2021-11-04 08:29:47.187,TRIALID 123
2021-11-04 08:29:48.688,!V TRIAL_VAR transitions stable
2021-11-04 08:29:49.190,!V TRIAL_VAR stake 5
2021-11-04 08:29:49.975,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:29:51.195,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:29:51.240,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:29:53.197,!E TRIAL_EVENT_VAR reward
2021-11-04 08:29:56.187,TRIAL_END
2021-11-04 08:29:57.609,TRIALID 124
2021-11-04 08:29:59.110,!V TRIAL_VAR transitions stable
2021-11-04 08:29:59.611,!V TRIAL_VAR stake 5
2021-11-04 08:30:00.560,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:30:01.617,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:30:01.879,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:30:03.618,!E TRIAL_EVENT_VAR reward
2021-11-04 08:30:06.609,TRIAL_END
2021-11-04 08:30:07.831,TRIALID 125
2021-11-04 08:30:09.332,!V TRIAL_VAR transitions stable
2021-11-04 08:30:09.833,!V TRIAL_VAR stake 5
2021-11-04 08:30:10.576,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:30:11.842,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:30:11.871,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:30:13.843,!E TRIAL_EVENT_VAR reward
2021-11-04 08:30:16.831,TRIAL_END
2021-11-04 08:30:17.854,TRIALID 126
2021-11-04 08:30:19.356,!V TRIAL_VAR transitions stable
2021-11-04 08:30:19.858,!V TRIAL_VAR stake 5
2021-11-04 08:30:20.679,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:30:21.863,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:30:22.071,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:30:23.865,!E TRIAL_EVENT_VAR reward
2021-11-04 08:30:26.854,TRIAL_END
2021-11-04 08:30:35.385,TRIALID 127
2021-11-04 08:30:36.886,!V TRIAL_VAR transitions stable
2021-11-04 08:30:37.387,!V TRIAL_VAR stake 1
2021-11-04 08:30:38.271,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:30:39.395,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:30:39.559,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:30:41.396,!E TRIAL_EVENT_VAR reward
2021-11-04 08:30:44.385,TRIAL_END
2021-11-04 08:30:45.608,TRIALID 128
2021-11-04 08:30:47.109,!V TRIAL_VAR transitions stable
2021-11-04 08:30:47.610,!V TRIAL_VAR stake 1
2021-11-04 08:30:48.311,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:30:49.617,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:30:49.847,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:30:51.619,!E TRIAL_EVENT_VAR reward
2021-11-04 08:30:54.608,TRIAL_END
2021-11-04 08:30:55.631,TRIALID 129
2021-11-04 08:30:57.131,!V TRIAL_VAR transitions stable
2021-11-04 08:30:57.633,!V TRIAL_VAR stake 1
2021-11-04 08:30:58.711,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:30:59.639,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:30:59.983,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:31:01.641,!E TRIAL_EVENT_VAR reward
2021-11-04 08:31:04.631,TRIAL_END
2021-11-04 08:31:05.450,TRIALID 130
2021-11-04 08:31:06.952,!V TRIAL_VAR transitions stable
2021-11-04 08:31:07.453,!V TRIAL_VAR stake 1
2021-11-04 08:31:08.071,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:31:09.457,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:31:10.143,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:31:11.458,!E TRIAL_EVENT_VAR reward
2021-11-04 08:31:14.450,TRIAL_END
2021-11-04 08:31:14.665,TRIALID 131
2021-11-04 08:31:16.167,!V TRIAL_VAR transitions stable
2021-11-04 08:31:16.668,!V TRIAL_VAR stake 1
2021-11-04 08:31:17.840,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:31:18.672,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:31:19.055,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:31:20.673,!E TRIAL_EVENT_VAR reward
2021-11-04 08:31:23.665,TRIAL_END
2021-11-04 08:31:32.396,TRIALID 132
2021-11-04 08:31:33.898,!V TRIAL_VAR transitions stable
2021-11-04 08:31:34.399,!V TRIAL_VAR stake 1
2021-11-04 08:31:35.216,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:31:36.404,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:31:36.471,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:31:38.405,!E TRIAL_EVENT_VAR reward
2021-11-04 08:31:41.396,TRIAL_END
2021-11-04 08:31:42.416,TRIALID 133
2021-11-04 08:31:43.917,!V TRIAL_VAR transitions stable
2021-11-04 08:31:44.418,!V TRIAL_VAR stake 1
2021-11-04 08:31:45.326,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:31:46.423,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:31:46.766,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:31:48.425,!E TRIAL_EVENT_VAR reward
2021-11-04 08:31:51.416,TRIAL_END
2021-11-04 08:31:51.831,TRIALID 134
2021-11-04 08:31:53.332,!V TRIAL_VAR transitions stable
2021-11-04 08:31:53.833,!V TRIAL_VAR stake 1
2021-11-04 08:31:54.510,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:31:55.839,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:31:55.903,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:31:57.841,!E TRIAL_EVENT_VAR reward
2021-11-04 08:32:00.831,TRIAL_END
2021-11-04 08:32:00.846,TRIALID 135
2021-11-04 08:32:02.347,!V TRIAL_VAR transitions stable
2021-11-04 08:32:02.849,!V TRIAL_VAR stake 1
2021-11-04 08:32:03.607,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:32:04.855,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:32:05.214,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:32:06.857,!E TRIAL_EVENT_VAR reward
2021-11-04 08:32:09.846,TRIAL_END
2021-11-04 08:32:10.666,TRIALID 136
2021-11-04 08:32:12.167,!V TRIAL_VAR transitions stable
2021-11-04 08:32:12.668,!V TRIAL_VAR stake 5
2021-11-04 08:32:13.622,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:32:14.672,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:32:14.790,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:32:16.673,!E TRIAL_EVENT_VAR reward
2021-11-04 08:32:19.666,TRIAL_END
2021-11-04 08:32:29.401,TRIALID 137
2021-11-04 08:32:30.903,!V TRIAL_VAR transitions stable
2021-11-04 08:32:31.404,!V TRIAL_VAR stake 1
2021-11-04 08:32:32.279,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:32:33.409,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:32:33.440,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:32:35.412,!E TRIAL_EVENT_VAR reward
2021-11-04 08:32:38.401,TRIAL_END
2021-11-04 08:32:40.029,TRIALID 138
2021-11-04 08:32:41.531,!V TRIAL_VAR transitions stable
2021-11-04 08:32:42.032,!V TRIAL_VAR stake 1
2021-11-04 08:32:42.847,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:32:44.038,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:32:44.727,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:32:46.039,!E TRIAL_EVENT_VAR reward
2021-11-04 08:32:49.029,TRIAL_END
2021-11-04 08:32:49.045,TRIALID 139
2021-11-04 08:32:50.546,!V TRIAL_VAR transitions stable
2021-11-04 08:32:51.047,!V TRIAL_VAR stake 1
2021-11-04 08:32:51.999,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:32:53.055,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:32:53.249,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:32:55.057,!E TRIAL_EVENT_VAR reward
2021-11-04 08:32:58.045,TRIAL_END
2021-11-04 08:32:58.062,TRIALID 140
2021-11-04 08:32:59.562,!V TRIAL_VAR transitions stable
2021-11-04 08:33:00.064,!V TRIAL_VAR stake 1
2021-11-04 08:33:01.247,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:33:02.068,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:33:02.463,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:33:04.069,!E TRIAL_EVENT_VAR reward
2021-11-04 08:33:07.062,TRIAL_END
2021-11-04 08:33:08.483,TRIALID 141
2021-11-04 08:33:09.985,!V TRIAL_VAR transitions stable
2021-11-04 08:33:10.486,!V TRIAL_VAR stake 5
2021-11-04 08:33:11.175,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:33:12.493,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:33:13.551,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:33:14.494,!E TRIAL_EVENT_VAR reward
2021-11-04 08:33:17.483,TRIAL_END
2021-11-04 08:33:19.112,TRIALID 142
2021-11-04 08:33:20.614,!V TRIAL_VAR transitions stable
2021-11-04 08:33:21.115,!V TRIAL_VAR stake 5
2021-11-04 08:33:22.303,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:33:23.120,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:33:23.551,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:33:25.121,!E TRIAL_EVENT_VAR reward
2021-11-04 08:33:28.112,TRIAL_END
2021-11-04 08:33:29.734,TRIALID 143
2021-11-04 08:33:31.235,!V TRIAL_VAR transitions stable
2021-11-04 08:33:31.736,!V TRIAL_VAR stake 5
2021-11-04 08:33:32.623,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:33:33.741,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:33:33.799,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:33:35.742,!E TRIAL_EVENT_VAR reward
2021-11-04 08:33:38.734,TRIAL_END
2021-11-04 08:33:39.957,TRIALID 144
2021-11-04 08:33:41.458,!V TRIAL_VAR transitions stable
2021-11-04 08:33:41.959,!V TRIAL_VAR stake 5
2021-11-04 08:33:42.830,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:33:43.963,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:33:43.966,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:33:45.965,!E TRIAL_EVENT_VAR reward
2021-11-04 08:33:48.957,TRIAL_END
2021-11-04 08:33:49.776,TRIALID 145
2021-11-04 08:33:51.277,!V TRIAL_VAR transitions stable
2021-11-04 08:33:51.778,!V TRIAL_VAR stake 1
2021-11-04 08:33:52.575,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:33:53.785,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:33:54.646,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:33:55.788,!E TRIAL_EVENT_VAR reward
2021-11-04 08:33:58.776,TRIAL_END
2021-11-04 08:34:49.956,TRIALID 146
2021-11-04 08:34:51.457,!V TRIAL_VAR transitions variable
2021-11-04 08:34:51.958,!V TRIAL_VAR stake 5
2021-11-04 08:34:52.894,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:34:53.962,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:34:54.094,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:34:55.964,!E TRIAL_EVENT_VAR reward
2021-11-04 08:34:58.956,TRIAL_END
2021-11-04 08:35:08.694,TRIALID 147
2021-11-04 08:35:10.195,!V TRIAL_VAR transitions variable
2021-11-04 08:35:10.697,!V TRIAL_VAR stake 5
2021-11-04 08:35:11.446,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:35:12.703,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:35:13.046,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:35:14.706,!E TRIAL_EVENT_VAR reward
2021-11-04 08:35:17.694,TRIAL_END
2021-11-04 08:35:19.122,TRIALID 148
2021-11-04 08:35:20.623,!V TRIAL_VAR transitions variable
2021-11-04 08:35:21.125,!V TRIAL_VAR stake 1
2021-11-04 08:35:22.062,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:35:23.130,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:35:23.446,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:35:25.132,!E TRIAL_EVENT_VAR reward
2021-11-04 08:35:28.122,TRIAL_END
2021-11-04 08:35:28.942,TRIALID 149
2021-11-04 08:35:30.444,!V TRIAL_VAR transitions variable
2021-11-04 08:35:30.945,!V TRIAL_VAR stake 1
2021-11-04 08:35:31.814,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:35:32.950,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:35:33.168,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:35:34.951,!E TRIAL_EVENT_VAR reward
2021-11-04 08:35:37.942,TRIAL_END
2021-11-04 08:35:39.569,TRIALID 150
2021-11-04 08:35:41.070,!V TRIAL_VAR transitions variable
2021-11-04 08:35:41.571,!V TRIAL_VAR stake 5
2021-11-04 08:35:42.142,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:35:43.575,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:35:44.126,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:35:45.576,!E TRIAL_EVENT_VAR reward
2021-11-04 08:35:48.569,TRIAL_END
2021-11-04 08:35:56.095,TRIALID 151
2021-11-04 08:35:57.596,!V TRIAL_VAR transitions variable
2021-11-04 08:35:58.098,!V TRIAL_VAR stake 1
2021-11-04 08:35:58.934,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:36:00.104,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:36:00.133,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:36:02.105,!E TRIAL_EVENT_VAR reward
2021-11-04 08:36:05.095,TRIAL_END
2021-11-04 08:36:06.720,TRIALID 152
2021-11-04 08:36:08.222,!V TRIAL_VAR transitions variable
2021-11-04 08:36:08.722,!V TRIAL_VAR stake 1
2021-11-04 08:36:09.238,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:36:10.726,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:36:11.823,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:36:12.727,!E TRIAL_EVENT_VAR reward
2021-11-04 08:36:15.720,TRIAL_END
2021-11-04 08:36:17.141,TRIALID 153
2021-11-04 08:36:18.642,!V TRIAL_VAR transitions variable
2021-11-04 08:36:19.142,!V TRIAL_VAR stake 5
2021-11-04 08:36:19.919,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:36:21.150,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:36:22.157,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:36:23.152,!E TRIAL_EVENT_VAR reward
2021-11-04 08:36:26.141,TRIAL_END
2021-11-04 08:36:27.768,TRIALID 154
2021-11-04 08:36:29.270,!V TRIAL_VAR transitions variable
2021-11-04 08:36:29.772,!V TRIAL_VAR stake 1
2021-11-04 08:36:30.566,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:36:31.778,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:36:32.573,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:36:33.780,!E TRIAL_EVENT_VAR reward
2021-11-04 08:36:36.768,TRIAL_END
2021-11-04 08:36:38.597,TRIALID 155
2021-11-04 08:36:40.098,!V TRIAL_VAR transitions variable
2021-11-04 08:36:40.601,!V TRIAL_VAR stake 5
2021-11-04 08:36:41.269,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:36:42.607,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:36:42.990,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:36:44.609,!E TRIAL_EVENT_VAR reward
2021-11-04 08:36:47.597,TRIAL_END
2021-11-04 08:36:49.225,TRIALID 156
2021-11-04 08:36:50.726,!V TRIAL_VAR transitions variable
2021-11-04 08:36:51.227,!V TRIAL_VAR stake 5
2021-11-04 08:36:52.126,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:36:53.233,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:36:53.414,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:36:55.235,!E TRIAL_EVENT_VAR reward
2021-11-04 08:36:58.225,TRIAL_END
2021-11-04 08:36:59.045,TRIALID 157
2021-11-04 08:37:00.547,!V TRIAL_VAR transitions variable
2021-11-04 08:37:01.048,!V TRIAL_VAR stake 1
2021-11-04 08:37:02.254,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:37:03.055,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:37:03.559,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:37:05.057,!E TRIAL_EVENT_VAR reward
2021-11-04 08:37:08.045,TRIAL_END
2021-11-04 08:37:08.466,TRIALID 158
2021-11-04 08:37:09.968,!V TRIAL_VAR transitions variable
2021-11-04 08:37:10.469,!V TRIAL_VAR stake 1
2021-11-04 08:37:11.294,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:37:12.474,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:37:12.534,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:37:14.476,!E TRIAL_EVENT_VAR reward
2021-11-04 08:37:17.466,TRIAL_END
2021-11-04 08:37:18.286,TRIALID 159
2021-11-04 08:37:19.788,!V TRIAL_VAR transitions variable
2021-11-04 08:37:20.289,!V TRIAL_VAR stake 1
2021-11-04 08:37:21.495,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:37:22.293,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:37:22.639,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:37:24.294,!E TRIAL_EVENT_VAR reward
2021-11-04 08:37:27.286,TRIAL_END
2021-11-04 08:37:27.703,TRIALID 160
2021-11-04 08:37:29.205,!V TRIAL_VAR transitions variable
2021-11-04 08:37:29.706,!V TRIAL_VAR stake 1
2021-11-04 08:37:30.464,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:37:31.711,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:37:32.575,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:37:33.713,!E TRIAL_EVENT_VAR reward
2021-11-04 08:37:36.703,TRIAL_END
2021-11-04 08:37:37.726,TRIALID 161
2021-11-04 08:37:39.227,!V TRIAL_VAR transitions variable
2021-11-04 08:37:39.727,!V TRIAL_VAR stake 1
2021-11-04 08:37:40.662,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:37:41.731,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:37:41.942,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:37:43.733,!E TRIAL_EVENT_VAR reward
2021-11-04 08:37:46.726,TRIAL_END
2021-11-04 08:37:47.542,TRIALID 162
2021-11-04 08:37:49.043,!V TRIAL_VAR transitions variable
2021-11-04 08:37:49.545,!V TRIAL_VAR stake 1
2021-11-04 08:37:50.214,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:37:51.550,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:37:52.318,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:37:53.553,!E TRIAL_EVENT_VAR reward
2021-11-04 08:37:56.542,TRIAL_END
2021-11-04 08:37:56.759,TRIALID 163
2021-11-04 08:37:58.261,!V TRIAL_VAR transitions variable
2021-11-04 08:37:58.762,!V TRIAL_VAR stake 5
2021-11-04 08:37:59.910,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:38:00.766,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:38:01.038,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:38:02.769,!E TRIAL_EVENT_VAR reward
2021-11-04 08:38:05.759,TRIAL_END
2021-11-04 08:38:05.976,TRIALID 164
2021-11-04 08:38:07.477,!V TRIAL_VAR transitions variable
2021-11-04 08:38:07.978,!V TRIAL_VAR stake 5
2021-11-04 08:38:08.887,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:38:09.983,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:38:10.134,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:38:11.985,!E TRIAL_EVENT_VAR reward
2021-11-04 08:38:14.976,TRIAL_END
2021-11-04 08:38:24.311,TRIALID 165
2021-11-04 08:38:25.812,!V TRIAL_VAR transitions variable
2021-11-04 08:38:26.314,!V TRIAL_VAR stake 5
2021-11-04 08:38:27.238,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:38:28.317,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:38:28.630,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:38:30.319,!E TRIAL_EVENT_VAR reward
2021-11-04 08:38:33.311,TRIAL_END
2021-11-04 08:38:34.932,TRIALID 166
2021-11-04 08:38:36.433,!V TRIAL_VAR transitions variable
2021-11-04 08:38:36.934,!V TRIAL_VAR stake 5
2021-11-04 08:38:37.886,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:38:38.937,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:38:39.046,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:38:40.940,!E TRIAL_EVENT_VAR reward
2021-11-04 08:38:43.932,TRIAL_END
2021-11-04 08:38:44.148,TRIALID 167
2021-11-04 08:38:45.649,!V TRIAL_VAR transitions variable
2021-11-04 08:38:46.151,!V TRIAL_VAR stake 5
2021-11-04 08:38:46.846,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:38:48.158,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:38:48.695,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:38:50.160,!E TRIAL_EVENT_VAR reward
2021-11-04 08:38:53.148,TRIAL_END
2021-11-04 08:38:54.778,TRIALID 168
2021-11-04 08:38:56.279,!V TRIAL_VAR transitions variable
2021-11-04 08:38:56.781,!V TRIAL_VAR stake 5
2021-11-04 08:38:57.366,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:38:58.784,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:38:59.438,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:39:00.785,!E TRIAL_EVENT_VAR reward
2021-11-04 08:39:03.778,TRIAL_END
2021-11-04 08:39:05.201,TRIALID 169
2021-11-04 08:39:06.702,!V TRIAL_VAR transitions variable
2021-11-04 08:39:07.203,!V TRIAL_VAR stake 1
